time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,geom,location,address,state,country
2022-10-11T01:08:20.770Z,37.1168333,-121.5078333,10.31,0.82,md,9.0,61.0,0.05108,0.04,nc,nc73791971,2022-10-11T19:58:39.770Z,"10km ENE of San Martin, CA",earthquake,0.44,1.19,0.154,13.0,reviewed,nc,nc,"-121.5078333,37.1168333","Santa Clara County, California, United States","{'county': 'Santa Clara County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-11T00:57:09.320Z,33.4776667,-116.928,6.43,0.82,ml,32.0,43.0,0.01447,0.19,ci,ci40358920,2022-10-12T00:25:50.322Z,"7km WNW of Aguanga, CA",earthquake,0.22,0.6,0.115,22.0,reviewed,ci,ci,"-116.928,33.4776667","Radec, Riverside County, California, United States","{'village': 'Radec', 'county': 'Riverside County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-11T00:56:21.840Z,53.7763333333333,-166.603333333333,1.64,1.27,ml,5.0,272.0,,0.15,av,av91074253,2022-10-12T00:26:51.380Z,"11 km SSW of Unalaska, Alaska",earthquake,1.11,3.1,0.304433657678773,5.0,reviewed,av,av,"-166.603333333333,53.7763333333333","Aleutians West Census Area, Alaska, United States","{'county': 'Aleutians West Census Area', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-11T00:54:53.280Z,35.93466667,-97.89466667,4.91,1.24,ml,70.0,58.0,0.07828463788,0.25,ok,ok2022txde,2022-10-12T13:32:02.778Z,"5 km SSE of Dover, Oklahoma",earthquake,,0.6,0.23,26.0,reviewed,ok,ok,"-97.89466667,35.93466667","Kingfisher County, Oklahoma, United States","{'county': 'Kingfisher County', 'state': 'Oklahoma', 'ISO3166-2-lvl4': 'US-OK', 'country': 'United States', 'country_code': 'us'}",Oklahoma,United States
2022-10-11T00:49:02.799Z,35.94466667,-97.8815,5.58,1.03,ml,27.0,70.0,0.08728287212,0.28,ok,ok2022txcz,2022-10-12T13:14:36.039Z,"4 km SSE of Dover, Oklahoma",earthquake,,0.9,0.25,11.0,reviewed,ok,ok,"-97.8815,35.94466667","Kingfisher County, Oklahoma, 73734, United States","{'county': 'Kingfisher County', 'state': 'Oklahoma', 'ISO3166-2-lvl4': 'US-OK', 'postcode': '73734', 'country': 'United States', 'country_code': 'us'}",Oklahoma,United States
2022-10-11T00:38:06.500Z,36.5748333,-121.167,3.77,0.98,md,19.0,134.0,0.01514,0.05,nc,nc73791966,2022-10-11T19:55:39.318Z,"5km NNW of Pinnacles, CA",earthquake,0.38,0.26,0.125,13.0,reviewed,nc,nc,"-121.167,36.5748333","Willow Creek Road, San Benito County, California, United States","{'road': 'Willow Creek Road', 'county': 'San Benito County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-11T00:36:45.677Z,39.9787,-119.6569,11.6,-0.1,ml,3.0,158.76,0.134,0.0236,nn,nn00849048,2022-10-11T23:24:52.394Z,"5 km WNW of Sutcliffe, Nevada",earthquake,,12.9,0.04,2.0,reviewed,nn,nn,"-119.6569,39.9787","Washoe County, Nevada, United States","{'county': 'Washoe County', 'state': 'Nevada', 'ISO3166-2-lvl4': 'US-NV', 'country': 'United States', 'country_code': 'us'}",Nevada,United States
2022-10-11T00:33:11.729Z,38.0437,-118.6039,8.3,0.9,ml,11.0,279.18,0.222,0.0959,nn,nn00848980,2022-10-11T21:08:33.000Z,"27 km NNW of Benton, California",earthquake,,2.5,0.35,3.0,reviewed,nn,nn,"-118.6039,38.0437","Mineral County, Nevada, United States","{'county': 'Mineral County', 'state': 'Nevada', 'ISO3166-2-lvl4': 'US-NV', 'country': 'United States', 'country_code': 'us'}",Nevada,United States
2022-10-11T00:32:18.870Z,37.1101685,-121.5175018,4.22,1.74,md,37.0,46.0,0.05611,0.18,nc,nc73791961,2022-10-11T01:24:13.949Z,"9km ENE of San Martin, CA",earthquake,0.28,0.83,0.15,25.0,automatic,nc,nc,"-121.5175018,37.1101685","Santa Clara County, California, United States","{'county': 'Santa Clara County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-11T00:27:57.292Z,59.1882,-153.5242,100.2,1.8,ml,,,,0.3,ak,ak022d1osh01,2022-10-11T00:30:50.571Z,"68 km SE of Pope-Vannoy Landing, Alaska",earthquake,,0.9,,,automatic,ak,ak,"-153.5242,59.1882","Kenai Peninsula, Alaska, United States","{'county': 'Kenai Peninsula', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-11T00:26:52.950Z,19.4878330230713,-155.667327880859,1.75999999046326,1.79999995,md,12.0,118.0,,0.109999999,hv,hv73174037,2022-10-11T00:29:52.730Z,"21 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.46,1.80999994,0.170000002,5.0,automatic,hv,hv,"-155.667327880859,19.4878330230713","Hawaiʻi County, Hawaii, United States","{'county': 'Hawaiʻi County', 'state': 'Hawaii', 'ISO3166-2-lvl4': 'US-HI', 'country': 'United States', 'country_code': 'us'}",Hawaii,United States
2022-10-11T00:26:04.910Z,35.946,-97.88083333,6.45,1.76,ml,66.0,47.0,0.08728287212,0.27,ok,ok2022txcf,2022-10-12T13:07:21.738Z,"4 km SE of Dover, Oklahoma",earthquake,,0.6,0.22,26.0,reviewed,ok,ok,"-97.88083333,35.946","Kingfisher County, Oklahoma, 73734, United States","{'county': 'Kingfisher County', 'state': 'Oklahoma', 'ISO3166-2-lvl4': 'US-OK', 'postcode': '73734', 'country': 'United States', 'country_code': 'us'}",Oklahoma,United States
2022-10-11T00:25:28.860Z,38.6578333,-122.7733333,6.13,1.12,md,35.0,230.0,0.05428,0.06,nc,nc73791956,2022-10-12T09:44:10.650Z,"10km ENE of Healdsburg, CA",earthquake,0.62,0.44,0.051,8.0,reviewed,nc,nc,"-122.7733333,38.6578333","Sonoma County, CAL Fire Northern Region, California, United States","{'county': 'Sonoma County', 'state_district': 'CAL Fire Northern Region', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-11T00:24:15.859Z,35.9455,-97.8805,7.54,2.25,ml,85.0,43.0,0.08818269555,0.19,ok,ok2022txce,2022-10-11T13:00:06.240Z,"4 km SE of Dover, Oklahoma",earthquake,,0.6,0.25,36.0,reviewed,ok,ok,"-97.8805,35.9455","Kingfisher County, Oklahoma, 73734, United States","{'county': 'Kingfisher County', 'state': 'Oklahoma', 'ISO3166-2-lvl4': 'US-OK', 'postcode': '73734', 'country': 'United States', 'country_code': 'us'}",Oklahoma,United States
2022-10-11T00:22:46.223Z,39.5905,-120.6337,5.7,0.9,ml,6.0,190.25,0.044,0.1802,nn,nn00849047,2022-10-11T23:21:44.869Z,Northern California,earthquake,,6.2,0.28,4.0,reviewed,nn,nn,"-120.6337,39.5905","Sierra City, Sierra County, California, United States","{'village': 'Sierra City', 'county': 'Sierra County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-11T00:15:20.988Z,64.9924,-147.3713,2.1,1.5,ml,,,,0.74,ak,ak022d1optm6,2022-10-11T00:17:40.837Z,"12 km ENE of Fox, Alaska",earthquake,,0.4,,,automatic,ak,ak,"-147.3713,64.9924","Fairbanks North Star, Alaska, United States","{'county': 'Fairbanks North Star', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-10T23:48:00.504Z,59.0385,-134.5088,15.8,3.8,ml,,,,0.64,ak,ak022d0f2h3p,2022-10-12T19:15:48.305Z,"British Columbia, Canada",earthquake,,0.2,,,reviewed,ak,ak,"-134.5088,59.0385","Haines, Alaska, 99827, United States","{'county': 'Haines', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'postcode': '99827', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-10T23:35:08.144Z,61.5086,-150.032,20.6,2.9,ml,,,,0.72,ak,ak022d0ezpea,2022-10-11T23:37:21.594Z,"4 km WSW of Big Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak,"-150.032,61.5086","Rains Drive, Matanuska-Susitna, Alaska, United States","{'road': 'Rains Drive', 'county': 'Matanuska-Susitna', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-10T23:34:36.280Z,18.215,-67.1983333333333,109.93,3.0,md,15.0,147.0,,0.23,pr,pr71376108,2022-10-10T23:52:54.810Z,"6 km WNW of Mayagüez, Puerto Rico",earthquake,1.47,0.85,0.125166118438645,12.0,reviewed,pr,pr,"-67.1983333333333,18.215","Algarrobos, Mayagüez, Puerto Rico, 00682, United States","{'suburb': 'Algarrobos', 'city_district': 'Algarrobos', 'city': 'Mayagüez', 'state': 'Puerto Rico', 'ISO3166-2-lvl4': 'US-PR', 'postcode': '00682', 'country': 'United States', 'country_code': 'us'}",Puerto Rico,United States
2022-10-10T23:23:05.972Z,37.0429,71.4357,107.034,5.1,mb,86.0,56.0,0.692,0.8,us,us6000islc,2022-10-10T23:53:01.793Z,"38 km NNW of Ishqoshim, Tajikistan",earthquake,5.76,5.334,0.04,206.0,reviewed,us,us,"71.4357,37.0429","سرک ولسوالی اشکاشم الی آورینگ, Barnasir, ولسوالی اشکاشم, ولایت بدخشان, افغانستان","{'road': 'سرک ولسوالی اشکاشم الی آورینگ', 'village': 'Barnasir', 'county': 'ولسوالی اشکاشم', 'state': 'ولایت بدخشان', 'ISO3166-2-lvl4': 'AF-BDS', 'country': 'افغانستان', 'country_code': 'af'}",ولایت بدخشان,افغانستان
2022-10-10T23:06:54.045Z,47.4273,152.2998,138.472,4.6,mb,54.0,135.0,6.519,0.88,us,us6000isle,2022-10-11T04:14:12.815Z,Kuril Islands,earthquake,11.59,7.917,0.065,71.0,reviewed,us,us,"152.2998,47.4273","Северо-Курильский городской округ, Сахалинская область, Дальневосточный федеральный округ, 694550, Россия","{'county': 'Северо-Курильский городской округ', 'state': 'Сахалинская область', 'ISO3166-2-lvl4': 'RU-SAK', 'region': 'Дальневосточный федеральный округ', 'postcode': '694550', 'country': 'Россия', 'country_code': 'ru'}",Сахалинская область,Россия
2022-10-10T23:03:35.597Z,3.6147,126.914,52.122,4.5,mb,26.0,112.0,8.4,0.53,us,us6000isla,2022-10-10T23:30:40.040Z,"241 km NNW of Tobelo, Indonesia",earthquake,12.89,8.692,0.104,27.0,reviewed,us,us,"126.914,3.6147","Sulawesi Utara, Indonesia","{'state': 'Sulawesi Utara', 'ISO3166-2-lvl4': 'ID-SA', 'country': 'Indonesia', 'country_code': 'id'}",Sulawesi Utara,Indonesia
2022-10-10T23:03:34.970Z,35.0433333,-117.6611667,-0.79,1.67,ml,19.0,61.0,0.1125,0.12,ci,ci40358904,2022-10-12T00:21:15.676Z,"5km NNW of Boron, CA",quarry blast,0.37,31.61,0.123,30.0,reviewed,ci,ci,"-117.6611667,35.0433333","Baker Mine, Boron Avenue, Boron, Kern County, California, United States","{'landuse': 'Baker Mine', 'road': 'Boron Avenue', 'village': 'Boron', 'county': 'Kern County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-10T22:59:06.771Z,62.9991,-149.7102,78.4,1.4,ml,,,,0.58,ak,ak022d0ejetx,2022-10-10T23:00:54.991Z,"58 km SW of Cantwell, Alaska",earthquake,,1.3,,,automatic,ak,ak,"-149.7102,62.9991","Matanuska-Susitna, Alaska, United States","{'county': 'Matanuska-Susitna', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-10T22:56:03.730Z,60.4245,-152.7685,11.64,-0.01,ml,8.0,178.0,,0.12,av,av91693201,2022-10-11T19:51:33.300Z,Southern Alaska,earthquake,0.72,0.49,0.233286848627602,8.0,reviewed,av,av,"-152.7685,60.4245","Kenai Peninsula, Alaska, United States","{'county': 'Kenai Peninsula', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-10T22:53:07.419Z,63.4179,-150.1717,113.1,1.9,ml,,,,0.31,ak,ak022d0ei4l1,2022-10-10T22:55:32.629Z,"61 km W of Cantwell, Alaska",earthquake,,1.0,,,automatic,ak,ak,"-150.1717,63.4179","Denali, Alaska, United States","{'county': 'Denali', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-10T22:51:12.449Z,-23.39,-68.3815,117.154,4.5,mwr,26.0,97.0,0.474,0.8,us,us6000isl5,2022-10-10T23:15:52.040Z,"56 km SSW of San Pedro de Atacama, Chile",earthquake,6.32,5.541,,,reviewed,us,guc,"-68.3815,-23.39","San Pedro de Atacama, Provincia de El Loa, Región de Antofagasta, Chile","{'town': 'San Pedro de Atacama', 'county': 'Provincia de El Loa', 'state': 'Región de Antofagasta', 'ISO3166-2-lvl4': 'CL-AN', 'country': 'Chile', 'country_code': 'cl'}",Región de Antofagasta,Chile
2022-10-10T22:36:06.219Z,62.5743,-146.9439,13.6,2.7,ml,,,,0.49,ak,ak022d0eegx5,2022-10-10T23:20:08.655Z,"38 km NNW of Lake Louise, Alaska",earthquake,,0.3,,,reviewed,ak,ak,"-146.9439,62.5743","Matanuska-Susitna, Alaska, United States","{'county': 'Matanuska-Susitna', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-10T22:35:23.589Z,39.3511,-119.9712,7.2,2.8,ml,45.0,29.26,0.077,0.1586,nn,nn00848972,2022-10-12T04:36:13.697Z,"6 km SE of Floriston, California",earthquake,,0.7,0.3,14.0,reviewed,nn,nn,"-119.9712,39.3511","Bronco Canyon, Washoe County, Nevada, United States","{'road': 'Bronco Canyon', 'county': 'Washoe County', 'state': 'Nevada', 'ISO3166-2-lvl4': 'US-NV', 'country': 'United States', 'country_code': 'us'}",Nevada,United States
2022-10-10T22:35:11.150Z,33.7746667,-116.1318333,9.17,0.67,ml,22.0,88.0,0.07788,0.1,ci,ci40358896,2022-10-12T00:19:04.660Z,"10km NE of Indio, CA",earthquake,0.19,0.7,0.163,13.0,reviewed,ci,ci,"-116.1318333,33.7746667","Riverside County, California, United States","{'county': 'Riverside County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-10T22:33:05.760Z,19.173,-66.5701666666667,21.55,3.15,md,18.0,256.0,,0.19,pr,pr71376098,2022-10-10T22:57:46.130Z,"79 km N of Arecibo, Puerto Rico",earthquake,0.77,16.09,0.153393731864476,15.0,reviewed,pr,pr,"-66.5701666666667,19.173",,0,0,0
2022-10-10T22:31:03.200Z,38.8434982,-122.8264999,1.83,0.65,md,10.0,80.0,0.008561,0.01,nc,nc73791946,2022-10-10T22:32:40.223Z,"9km WNW of Cobb, CA",earthquake,0.43,0.82,,1.0,automatic,nc,nc,"-122.8264999,38.8434982","Coldwater Creek Road, Sonoma County, California, United States","{'road': 'Coldwater Creek Road', 'county': 'Sonoma County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-10T22:30:57.490Z,38.8424988,-122.8258362,1.83,0.86,md,11.0,103.0,0.008488,0.01,nc,nc73791941,2022-10-10T22:32:30.147Z,"9km WNW of Cobb, CA",earthquake,0.31,0.76,,1.0,automatic,nc,nc,"-122.8258362,38.8424988","Coldwater Creek Road, Sonoma County, California, United States","{'road': 'Coldwater Creek Road', 'county': 'Sonoma County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-10T22:30:28.930Z,19.1673333333333,-66.5683333333333,21.51,3.11,md,17.0,256.0,,0.25,pr,pr71376093,2022-10-10T22:47:05.280Z,"78 km NNE of Arecibo, Puerto Rico",earthquake,0.9,19.43,0.0335613607550598,13.0,reviewed,pr,pr,"-66.5683333333333,19.1673333333333",,0,0,0
2022-10-10T22:27:24.790Z,32.0971667,-115.895,-0.88,1.49,ml,11.0,209.0,0.1025,0.24,ci,ci37455364,2022-10-12T00:15:13.955Z,"61km SSW of Progreso, B.C., MX",earthquake,3.34,5.77,0.292,7.0,reviewed,ci,ci,"-115.895,32.0971667","Municipio de Ensenada, Baja California, México","{'county': 'Municipio de Ensenada', 'state': 'Baja California', 'ISO3166-2-lvl4': 'MX-BCN', 'country': 'México', 'country_code': 'mx'}",Baja California,México
2022-10-10T22:27:23.100Z,33.3185,-116.7656667,9.22,0.58,ml,19.0,86.0,0.1549,0.14,ci,ci40358888,2022-10-12T00:11:39.954Z,"8km N of Lake Henshaw, CA",earthquake,0.27,1.39,0.13,15.0,reviewed,ci,ci,"-116.7656667,33.3185","Maple Load Mine, San Diego County, California, United States","{'road': 'Maple Load Mine', 'county': 'San Diego County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-10T22:13:56.820Z,64.4286,-148.0266,13.1,1.7,ml,,,,0.33,ak,ak022d0e9nr6,2022-10-10T22:15:43.555Z,"43 km SSW of South Van Horn, Alaska",earthquake,,0.2,,,automatic,ak,ak,"-148.0266,64.4286","Fairbanks North Star, Alaska, United States","{'county': 'Fairbanks North Star', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-10T22:13:43.320Z,43.30833333333333,-123.35433333333332,-0.39,1.86,ml,8.0,113.0,0.02391,0.18,uw,uw61878157,2022-10-11T03:25:42.840Z,Oregon,explosion,0.56,31.61,0.1791251576350385,3.0,reviewed,uw,uw,"-123.35433333333332,43.30833333333333","I 5;OR 138, Wilbur, Douglas County, Oregon, 97494, United States","{'road': 'I 5;OR 138', 'hamlet': 'Wilbur', 'county': 'Douglas County', 'state': 'Oregon', 'ISO3166-2-lvl4': 'US-OR', 'postcode': '97494', 'country': 'United States', 'country_code': 'us'}",Oregon,United States
2022-10-10T22:13:38.600Z,19.1425,-66.5925,20.17,3.21,md,22.0,255.0,,0.28,pr,pr71376078,2022-10-10T22:35:40.310Z,"75 km N of Arecibo, Puerto Rico",earthquake,1.0,24.89,0.0979079230141657,15.0,reviewed,pr,pr,"-66.5925,19.1425",,0,0,0
2022-10-10T22:10:30.497Z,62.9115,-150.936,113.3,1.6,ml,,,,0.19,ak,ak022d0e8ykp,2022-10-10T22:12:39.537Z,"47 km N of Petersville, Alaska",earthquake,,1.0,,,automatic,ak,ak,"-150.936,62.9115","Matanuska-Susitna, Alaska, United States","{'county': 'Matanuska-Susitna', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-10T22:01:20.130Z,33.6783333,-116.7183333,14.88,0.47,ml,17.0,88.0,0.03293,0.06,ci,ci40358880,2022-10-12T00:08:17.404Z,"7km S of Idyllwild, CA",earthquake,0.21,0.28,0.042,6.0,reviewed,ci,ci,"-116.7183333,33.6783333","Forest Route 5S08, Riverside County, California, 92561, United States","{'road': 'Forest Route 5S08', 'county': 'Riverside County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '92561', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-10T21:49:12.890Z,32.44537354,-102.0613805,7.996704102,2.2,ml,28.0,42.0,0.2299923728,0.3,tx,tx2022twxb,2022-10-11T17:05:45.709Z,"33 km SSW of Los Ybanez, Texas",earthquake,2.265788854,3.121997282,0.1,14.0,reviewed,tx,tx,"-102.0613805,32.44537354","Sun Road, Martin County, Texas, United States","{'road': 'Sun Road', 'county': 'Martin County', 'state': 'Texas', 'ISO3166-2-lvl4': 'US-TX', 'country': 'United States', 'country_code': 'us'}",Texas,United States
2022-10-10T21:31:02.320Z,38.7988319,-122.7518311,1.72,1.12,md,13.0,97.0,0.01954,0.04,nc,nc73791931,2022-10-10T22:17:16.911Z,"2km N of The Geysers, CA",earthquake,0.29,0.61,0.05,4.0,automatic,nc,nc,"-122.7518311,38.7988319","Sonoma County, CAL Fire Northern Region, California, United States","{'county': 'Sonoma County', 'state_district': 'CAL Fire Northern Region', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-10T21:27:14.080Z,37.5586667,-118.8633333,3.4,2.49,md,29.0,55.0,0.04147,0.06,nc,nc73791926,2022-10-11T21:38:11.213Z,"13km SE of Mammoth Lakes, CA",earthquake,0.22,0.56,0.199,35.0,reviewed,nc,nc,"-118.8633333,37.5586667","Mono County, California, United States","{'county': 'Mono County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-10T21:22:41.289Z,60.9519,-150.863,36.1,1.7,ml,,,,0.74,ak,ak022d0dq4e8,2022-10-10T21:24:50.492Z,"9 km WNW of Point Possession, Alaska",earthquake,,4.1,,,automatic,ak,ak,"-150.863,60.9519","Kenai Peninsula, Alaska, United States","{'county': 'Kenai Peninsula', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-10T21:17:11.800Z,60.431,-151.9929,82.2,1.7,ml,,,,0.26,ak,ak022d0dozjg,2022-10-10T21:19:10.291Z,"38 km W of Cohoe, Alaska",earthquake,,1.0,,,automatic,ak,ak,"-151.9929,60.431","Kenai Peninsula, Alaska, United States","{'county': 'Kenai Peninsula', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-10T21:15:46.770Z,33.1311667,-116.5436667,13.88,0.96,ml,36.0,58.0,0.06746,0.18,ci,ci40358856,2022-10-12T00:05:26.448Z,"8km NE of Julian, CA",earthquake,0.27,0.48,0.12,21.0,reviewed,ci,ci,"-116.5436667,33.1311667","California Riding and Hiking Trail, San Diego County, California, United States","{'road': 'California Riding and Hiking Trail', 'county': 'San Diego County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
